list_ID,created_date,unit_price,currency_ID,source_language_ID,target_language_ID,task_type_ID,creator_ID,resource_ID,unit_ID,sub_matter_ID,minimum_charge
977,2018-09-17 11:42:58,0.02,1,84,251,512,1000028,8000309,339,716,0
979,2018-09-18 09:17:16,0.05,2,84,203,517,1000021,8000310,339,716,0
984,2018-09-19 14:17:42,0.05,1,84,203,517,1000028,8000312,339,716,0
985,2018-09-19 14:17:42,0.03,1,84,203,512,1000028,8000312,339,716,0
988,2018-09-19 15:57:26,0.06,1,84,243,517,1000021,8000314,339,700,0
989,2018-09-19 15:57:26,0.03,1,84,243,508,1000021,8000314,339,700,0
1002,2018-09-26 12:06:58,0.065,1,84,227,517,1000028,8000315,339,716,0
1003,2018-09-27 12:08:23,0.06,1,279,84,517,1000021,8000316,339,700,0
1004,2018-09-27 12:08:23,0.03,1,279,84,508,1000021,8000316,339,700,0
1005,2018-09-27 12:08:23,0.03,1,279,84,512,1000021,8000316,339,700,0
1006,2018-09-27 12:08:23,0.08,1,279,84,518,1000021,8000316,339,700,0
1008,2018-09-27 14:13:20,0.085,1,266,84,517,1000021,8000319,339,700,0
1009,2018-09-27 14:27:58,0.06,2,227,84,517,1000021,8000320,339,700,0
1011,2018-10-01 11:57:45,0.06,1,84,274,517,1000021,8000322,339,700,0
1012,2018-10-01 11:57:45,15,1,84,274,508,1000021,8000322,335,700,0
1013,2018-10-01 11:57:45,0.02,1,84,274,512,1000021,8000322,339,700,0
1014,2018-10-01 11:57:45,20,1,84,274,518,1000021,8000322,335,700,0
1015,2018-10-01 12:06:41,0.07,1,84,274,517,1000021,8000323,339,700,0
1016,2018-10-01 12:06:41,0.05,1,84,274,508,1000021,8000323,339,700,0
1017,2018-10-01 12:06:41,0.05,1,84,274,512,1000021,8000323,339,700,0
1019,2018-10-01 13:58:39,0.06,2,84,227,517,1000021,8000325,339,700,0
1020,2018-10-01 14:39:34,0.06,2,84,125,517,1000021,8000326,339,700,0
1022,2018-10-03 14:03:26,0.05,1,227,84,517,1000028,8000321,339,716,0
1023,2018-10-07 23:27:52,0.04,1,84,243,508,1000009,8000128,339,716,0
1024,2018-10-09 10:50:44,0.06,2,84,102,517,1000021,8000328,339,700,0
1027,2018-10-10 12:14:42,0.06,1,84,243,517,1000000,8000329,339,700,0
1028,2018-10-10 12:14:42,0.03,1,84,243,512,1000000,8000329,339,700,0
1029,2018-10-10 12:14:42,0.06,1,243,84,517,1000000,8000329,339,716,0
1030,2018-10-10 13:33:32,0.07,1,198,84,517,1000028,8000330,339,716,0
1031,2018-10-10 13:33:32,0.07,1,256,84,517,1000028,8000330,339,716,0
1032,2018-10-10 14:04:53,0.04,1,68,84,517,1000021,8000331,331,700,0
1033,2018-10-10 14:04:53,0.05,1,68,84,517,1000021,8000331,339,700,0
1034,2018-10-10 14:04:53,0.04,1,126,84,517,1000021,8000331,331,700,0
1035,2018-10-10 14:04:53,0.05,1,126,84,517,1000021,8000331,339,700,0
1038,2018-10-12 13:27:50,0.04,1,84,203,517,1000028,8000333,339,716,0
1039,2018-10-12 13:27:50,0.03,1,84,203,508,1000028,8000333,339,716,0
1040,2018-10-12 13:27:50,0.03,1,84,203,512,1000028,8000333,339,716,0
1041,2018-10-13 08:59:39,0.07,1,84,153,517,1000028,8000334,339,716,0
1042,2018-10-13 08:59:39,0.04,1,84,153,512,1000028,8000334,339,716,0
1047,2018-10-15 15:05:19,0.12,1,228,84,517,1000028,8000336,339,716,0
1048,2018-10-15 15:05:19,0.03,1,228,84,508,1000028,8000336,339,716,0
1049,2018-10-15 15:05:19,0.06,1,228,84,512,1000028,8000336,339,716,0
1053,2018-10-15 17:04:09,0.03,1,84,251,517,1000000,8000286,339,716,0
1054,2018-10-15 17:04:09,10,1,84,251,517,1000000,8000286,333,716,0
1055,2018-10-15 17:04:09,0.025,1,84,251,522,1000000,8000286,339,716,0
1056,2018-10-16 11:56:12,0.07,1,198,84,517,1000028,8000337,339,716,0
1057,2018-10-16 11:56:12,0.08,1,84,198,517,1000028,8000337,339,716,0
1058,2018-10-16 11:56:12,0.06,1,280,84,517,1000028,8000337,339,716,0
1059,2018-10-16 11:56:12,0.07,1,84,280,517,1000028,8000337,339,716,0
1070,2018-10-17 15:35:14,0.05,2,84,251,517,1000028,8000281,339,716,0
1071,2018-10-17 15:35:14,0.02,2,84,251,512,1000028,8000281,339,716,0
1072,2018-10-17 21:13:47,0.05,2,84,203,517,1000028,8000342,339,716,0
1073,2018-10-17 21:13:47,0.03,2,84,203,508,1000028,8000342,339,716,0
1074,2018-10-17 21:13:47,0.02,2,84,203,512,1000028,8000342,339,716,0
1085,2018-10-18 23:59:03,0.07,1,144,84,517,1000028,8000344,339,716,0
1090,2018-10-20 02:31:21,0.06,2,84,86,517,1000028,8000347,339,716,0
1091,2018-10-20 02:31:21,0.02,2,84,86,512,1000028,8000347,339,716,0
1092,2018-10-20 02:42:56,0.05,2,84,153,517,1000028,8000338,339,716,0
1093,2018-10-20 02:52:08,0.06,1,225,84,517,1000028,8000175,339,716,0
1094,2018-10-20 02:52:08,0.04,1,84,239,517,1000028,8000175,339,716,0
1096,2018-10-21 17:58:56,0.08,1,84,251,517,1000028,8000348,339,716,30
1097,2018-10-21 17:58:56,0.03,1,84,251,508,1000028,8000348,339,716,0
1098,2018-10-21 19:01:55,0.04,1,48,84,517,1000028,8000266,339,716,0
1099,2018-10-21 19:01:55,0.04,1,48,84,512,1000028,8000266,339,716,0
1100,2018-10-21 19:17:15,0.04,1,84,203,517,1000028,8000349,339,716,0
1101,2018-10-21 19:17:15,0.03,1,84,203,508,1000028,8000349,339,716,0
1102,2018-10-21 19:17:15,0.03,1,84,203,512,1000028,8000349,339,716,0
1103,2018-10-21 20:44:10,0.075,2,84,159,517,1000028,8000346,339,716,0
1104,2018-10-21 20:44:10,25,2,84,159,508,1000028,8000346,333,716,0
1105,2018-10-21 20:44:10,25,2,84,159,512,1000028,8000346,333,716,0
1109,2018-10-22 11:24:17,0.06,1,84,119,517,1000021,8000350,339,716,0
1112,2018-10-22 20:12:53,0.07,1,84,144,517,1000028,8000352,339,716,0
1113,2018-10-22 20:12:53,0.08,1,144,84,517,1000028,8000352,339,716,0
1114,2018-10-22 20:12:53,0.045,1,84,90,517,1000028,8000352,339,716,0
1115,2018-10-22 20:12:53,0.055,1,90,84,517,1000028,8000352,339,716,0
1116,2018-10-22 22:12:38,0.07,1,84,198,517,1000028,8000353,339,716,0
1119,2018-10-23 11:32:24,0.05,1,84,238,517,1000028,8000356,339,716,0
1120,2018-10-23 11:32:24,0.03,1,84,238,508,1000028,8000356,339,716,0
1121,2018-10-23 11:32:24,0.03,1,84,238,512,1000028,8000356,339,716,0
1125,2018-10-23 12:14:25,0.1,2,84,227,517,1000021,8000324,339,700,0
1127,2018-10-23 17:45:26,0.06,2,84,227,517,1000028,8000357,339,716,0
1128,2018-10-23 17:45:26,0.03,2,84,227,508,1000028,8000357,339,716,0
1129,2018-10-24 22:51:36,0.2,4,84,30,517,1000028,8000062,339,700,0
1130,2018-10-24 22:51:36,0.4,4,30,84,517,1000028,8000062,339,700,0
1131,2018-10-24 22:51:36,0.2,4,84,30,517,1000028,8000062,339,722,0
1132,2018-10-24 22:51:36,0.3,4,30,84,517,1000028,8000062,339,722,0
1133,2018-10-24 22:51:36,0.3,4,93,84,517,1000028,8000062,339,722,0
1135,2018-10-25 11:08:45,0.05,1,81,119,517,1000028,8000358,339,716,0
1136,2018-10-25 11:08:45,0,1,81,119,508,1000028,8000358,339,716,0
1137,2018-10-25 11:08:45,0,1,81,119,512,1000028,8000358,339,716,0
1140,2018-10-25 12:19:50,0.08,1,119,84,517,1000028,8000345,339,716,0
1141,2018-10-25 12:19:50,0.04,1,119,84,508,1000028,8000345,339,716,0
1142,2018-10-25 12:19:50,0.04,1,119,84,512,1000028,8000345,339,716,0
1155,2018-10-31 14:39:55,0.1,2,125,142,517,1000028,8000361,339,716,0
1168,2018-10-31 18:48:22,0.1,2,90,99,517,1000028,8000363,339,716,0
1169,2018-10-31 18:48:22,0.1,2,99,90,517,1000028,8000363,339,716,0
1170,2018-10-31 18:48:22,0.14,2,280,99,517,1000028,8000363,339,716,0
1171,2018-10-31 18:48:22,0.12,2,99,280,517,1000028,8000363,339,716,0
1172,2018-10-31 18:48:22,0.14,2,198,99,517,1000028,8000363,339,716,0
1173,2018-10-31 18:48:22,0.12,2,99,198,517,1000028,8000363,339,716,0
1174,2018-10-31 18:48:22,0.14,2,144,99,517,1000028,8000363,339,716,0
1175,2018-10-31 18:48:22,0.12,2,99,144,517,1000028,8000363,339,716,0
1176,2018-10-31 18:48:22,0.14,2,256,99,517,1000028,8000363,339,716,0
1177,2018-10-31 18:48:22,0.12,2,99,256,517,1000028,8000363,339,716,0
1179,2018-11-05 12:03:17,0.05,1,84,93,517,1000029,8000364,339,716,0
1180,2018-11-05 12:03:17,0.03,1,84,93,508,1000029,8000364,339,716,0
1181,2018-11-05 12:18:11,0.04,1,84,253,517,1000028,8000365,339,716,0
1182,2018-11-05 12:18:11,0.03,1,84,253,508,1000028,8000365,339,716,0
1183,2018-11-05 12:18:11,0.03,1,84,253,512,1000028,8000365,339,716,0
1185,2018-11-05 13:09:08,0.05,1,84,93,517,1000021,8000369,339,716,0
1188,2018-11-06 10:55:42,0.07,1,84,149,517,1000029,8000371,339,716,0
1189,2018-11-06 10:55:42,0.07,1,149,84,517,1000029,8000371,339,716,0
1190,2018-11-06 12:40:27,0,2,84,115,517,1000021,8000372,0,716,0
1191,2018-11-06 13:57:32,0.06,2,149,84,517,1000021,8000373,339,716,0
1192,2018-11-07 09:23:10,0.08,2,84,202,517,1000028,8000374,339,716,0
1193,2018-11-07 09:51:53,0.3,4,84,30,517,1000028,8000375,339,716,0
1194,2018-11-07 09:51:53,0.2,4,84,30,508,1000028,8000375,339,716,0
1195,2018-11-07 09:51:53,0.1,4,84,30,512,1000028,8000375,339,716,0
1199,2018-11-07 14:18:21,0.05,1,84,179,517,1000028,8000376,339,716,15
1200,2018-11-07 14:18:21,0.05,1,179,84,517,1000028,8000376,339,716,15
1201,2018-11-07 15:23:47,0.05,1,84,253,517,1000028,8000377,339,716,0
1203,2018-11-07 15:23:47,0.04,1,84,253,512,1000028,8000377,339,716,0
1211,2018-11-08 11:38:04,0.2,4,84,30,517,1000021,8000379,339,716,0
1219,2018-11-08 12:09:12,0.4,4,84,30,517,1000028,8000216,339,716,0
1220,2018-11-08 12:09:12,0.25,4,84,30,508,1000028,8000216,339,716,0
1221,2018-11-08 12:09:12,0.125,4,84,30,512,1000028,8000216,339,716,0
1222,2018-11-08 12:09:12,0.5,4,84,30,517,1000028,8000216,339,720,0
1223,2018-11-08 12:09:12,0.5,4,84,30,517,1000028,8000216,339,722,0
1224,2018-11-08 12:34:10,0.22,4,84,30,517,1000021,8000381,339,716,0
1229,2018-11-08 17:09:30,0.07,1,84,280,517,1000028,8000217,339,716,0
1230,2018-11-08 17:09:30,0.03,1,84,280,512,1000028,8000217,339,716,0
1231,2018-11-08 17:09:30,0.07,1,84,144,517,1000028,8000217,339,716,0
1232,2018-11-08 17:09:30,0.05,1,84,90,517,1000028,8000217,339,716,0
1233,2018-11-08 17:09:30,0.09,1,99,90,517,1000028,8000217,339,716,0
1234,2018-11-13 12:29:49,0.3,4,84,30,517,1000028,8000383,339,716,0
1235,2018-11-13 12:29:49,0.3,4,30,84,517,1000028,8000383,339,716,0
1236,2018-11-13 13:45:53,0.07,1,84,149,517,1000028,8000384,339,716,0
1239,2018-11-13 16:56:36,0.07,1,126,84,517,1000021,8000386,339,716,0
1240,2018-11-13 17:04:18,0.07,1,126,84,517,1000021,8000387,331,716,0
1242,2018-11-14 14:42:39,0.4,4,84,30,517,1000028,8000389,339,716,0
1243,2018-11-14 15:00:56,0.5,4,84,30,517,1000028,8000390,339,720,0
1244,2018-11-14 15:00:56,0.5,4,30,84,517,1000028,8000390,339,720,0
1245,2018-11-14 15:39:07,0.3,4,84,30,517,1000028,8000391,339,716,0
1246,2018-11-14 15:39:07,0.3,4,30,84,517,1000028,8000391,339,716,0
1254,2018-11-26 17:43:27,0.05,1,84,251,517,1000028,8000136,339,716,0
1255,2018-11-26 17:43:27,0.05,1,251,84,517,1000028,8000136,339,716,0
1256,2018-11-26 17:43:27,0.025,1,84,251,522,1000028,8000136,339,716,0
1257,2018-11-26 17:43:27,0.01,1,251,251,520,1000028,8000136,339,716,0
1258,2018-11-26 17:53:38,0.04,1,84,106,508,1000028,8000327,339,700,0
1259,2018-11-26 17:53:38,0.01,1,106,106,520,1000028,8000327,339,716,0
1270,2018-12-10 11:42:05,0.2,4,84,30,517,1000028,8000396,339,716,0
1271,2018-12-10 11:42:05,0.3,4,84,30,517,1000028,8000396,339,720,0
1272,2018-12-10 11:42:05,0.08,4,84,30,508,1000028,8000396,339,716,0
1273,2018-12-10 12:01:48,0.3,4,84,30,517,1000028,8000395,339,716,0
1274,2018-12-10 12:01:48,0.3,4,30,84,517,1000028,8000395,339,716,0
1275,2018-12-10 12:01:48,0.15,4,84,30,508,1000028,8000395,339,716,0
1276,2018-12-10 12:01:48,0.15,4,84,30,512,1000028,8000395,339,716,0
1277,2018-12-11 11:05:34,0.05,1,84,256,517,1000028,8000193,339,716,0
1278,2018-12-11 11:05:34,0.05,1,256,84,517,1000028,8000193,339,716,0
1279,2018-12-14 17:58:09,0.05,1,84,98,517,1000029,8000359,339,716,0
1280,2018-12-14 17:58:09,0.03,1,84,98,508,1000029,8000359,339,716,0
1281,2018-12-14 17:58:09,0.05,1,98,84,517,1000029,8000359,339,716,0
1287,2018-12-25 22:12:17,0.06,1,98,84,517,1000009,8000270,339,716,0
1288,2018-12-25 22:12:17,0.06,1,84,98,517,1000009,8000270,339,716,0
1289,2019-01-05 20:53:00,0.1,4,126,84,517,999999,8000036,339,700,100
1290,2019-01-05 20:53:00,2.121,4,99,84,508,999999,8000036,339,700,0
1291,2019-01-05 20:53:00,2,2,92,84,517,999999,8000036,339,716,50
1292,2019-01-05 20:53:00,0,1,92,84,517,999999,8000036,339,716,0
1293,2019-01-05 20:53:00,1,1,84,30,517,999999,8000036,339,716,2
1304,2019-01-07 14:26:02,3,1,233,84,520,1000028,8000398,340,716,0
1305,2019-01-07 14:26:02,0.04,1,233,84,517,1000028,8000398,339,716,0
1306,2019-01-07 14:26:02,0.0175,1,233,84,508,1000028,8000398,339,716,0
1318,2019-01-09 13:00:26,0.1145,2,84,92,517,1000000,8000400,339,716,0
1319,2019-01-10 11:36:24,0.075,2,56,84,519,1000028,8000401,339,716,0
1320,2019-01-17 12:08:59,0.07,2,86,84,517,1000009,8000402,339,716,15
1321,2019-01-17 12:08:59,0.07,2,84,86,517,1000009,8000402,339,716,15
1325,2019-01-21 16:24:33,0.25,4,84,30,517,1000028,8000403,339,722,0
1327,2019-01-23 12:26:01,0.06,1,84,243,517,1000029,8000206,339,722,0
1328,2019-01-23 12:26:01,0.025,1,84,243,512,1000029,8000206,339,722,0
1329,2019-01-23 12:26:01,0.08,1,84,243,518,1000029,8000206,339,722,0
1330,2019-01-23 12:26:01,0.065,1,243,84,517,1000029,8000206,339,716,0
1331,2019-01-23 12:26:01,0.03,1,243,84,512,1000029,8000206,339,716,0
1332,2019-01-23 12:26:01,0.085,1,243,84,518,1000029,8000206,339,716,0
1333,2019-01-23 12:26:01,0.065,1,84,243,518,1000029,8000206,339,716,0
1340,2019-01-24 11:24:24,0.1,1,84,115,517,1000028,8000388,339,716,0
1341,2019-01-24 11:24:24,2,1,115,115,512,1000028,8000388,338,715,0
1342,2019-01-24 11:24:51,0.2,4,84,30,517,1000021,8000222,339,716,0
1343,2019-01-24 12:33:27,0.06,2,84,56,517,1000021,8000404,339,716,0
1344,2019-01-24 12:33:27,0.03,2,84,56,508,1000021,8000404,339,716,0
1345,2019-01-24 12:33:27,0.03,2,84,56,512,1000021,8000404,339,716,0
1346,2019-01-24 13:14:06,0.085,2,84,102,517,1000021,8000405,339,716,0
1347,2019-01-24 13:14:06,0.04,2,84,102,508,1000021,8000405,339,716,0
1348,2019-01-24 13:14:06,0.035,2,84,102,512,1000021,8000405,339,716,0
1350,2019-01-24 13:33:10,0.03,2,84,102,517,1000021,8000257,339,716,0
1351,2019-01-29 11:27:39,0.05,2,84,56,517,1000021,8000406,339,716,0
1352,2019-01-29 11:27:39,0.025,2,84,56,508,1000021,8000406,339,716,0
1353,2019-01-29 11:27:39,0.02,2,84,56,512,1000021,8000406,339,716,0
1354,2019-01-29 11:31:18,0.25,4,84,30,517,1000028,8000407,339,716,0
1383,2019-01-29 15:48:31,0.05,1,84,126,517,1000021,8000410,339,716,0
1384,2019-01-30 10:19:26,0.25,4,84,30,517,1000028,8000411,339,716,0
1385,2019-01-30 10:19:26,0.25,4,30,84,517,1000028,8000411,339,716,0
1386,2019-01-30 10:42:04,0.4,4,84,30,517,1000028,8000412,339,716,0
1387,2019-01-30 17:00:21,0.06,1,84,227,517,1000028,8000415,339,716,0
1388,2019-01-30 17:00:21,0.06,1,227,84,517,1000028,8000415,339,716,0
1389,2019-01-30 17:13:08,0.2,4,84,30,517,1000028,8000416,339,716,0
1390,2019-01-30 17:13:08,0.2,4,30,84,517,1000028,8000416,339,716,0
1391,2019-01-30 17:20:36,0.055,1,251,84,517,1000028,8000417,339,716,0
1392,2019-01-30 17:20:36,0.055,1,84,251,517,1000028,8000417,339,716,0
1393,2019-01-30 17:34:47,0.3,4,84,30,517,1000028,8000418,339,722,0
1394,2019-01-30 17:34:47,0.3,4,30,84,517,1000028,8000418,339,722,0
1409,2019-02-05 10:55:04,0.07,1,84,198,517,1000028,8000424,339,716,25
1410,2019-02-05 15:05:04,0.16,4,84,30,517,1000021,8000223,339,716,0
1411,2019-02-05 15:05:04,0.1,4,84,30,508,1000021,8000223,339,716,0
1412,2019-02-05 17:01:44,0.1,1,99,112,519,1000028,8000064,339,716,0
1413,2019-02-05 17:01:44,25,1,84,112,503,1000028,8000064,333,716,0
1417,2019-02-07 10:19:16,0.04,1,84,108,517,1000028,8000425,339,716,0
1418,2019-02-07 10:32:39,0.04,1,84,108,517,1000028,8000426,339,716,0
1419,2019-02-07 10:32:39,15,1,84,108,508,1000028,8000426,333,716,0
1420,2019-02-07 10:32:39,15,1,84,108,512,1000028,8000426,333,716,0
1431,2019-02-07 15:16:46,0.05,1,84,98,517,1000028,8000427,339,716,0
1432,2019-02-07 15:16:46,0.07,1,84,98,517,1000028,8000427,339,722,0
1433,2019-02-07 15:16:46,0.07,1,84,98,517,1000028,8000427,339,720,0
1434,2019-02-07 15:16:46,0.05,1,98,84,517,1000028,8000427,339,716,0
1435,2019-02-07 15:16:46,0.07,1,98,84,517,1000028,8000427,339,722,0
1436,2019-02-07 15:16:46,0.07,1,98,84,517,1000028,8000427,339,720,0
1437,2019-02-08 20:36:06,0.4,4,84,30,517,1000009,8000218,339,716,0
1438,2019-02-08 20:36:06,0.15,4,84,30,508,1000009,8000218,339,716,0
1439,2019-02-08 20:36:06,0.5,4,30,84,517,1000009,8000218,339,720,0
1440,2019-02-08 20:36:06,0,4,84,30,517,1000009,8000218,0,720,0
1444,2019-02-12 14:45:41,0.16,4,84,30,517,1000028,8000221,339,716,0
1445,2019-02-12 14:45:41,0.16,4,30,84,517,1000028,8000221,339,716,0
1446,2019-02-12 14:45:41,0.16,4,30,84,517,1000028,8000221,339,720,0
1447,2019-02-12 14:45:41,0.16,4,84,30,517,1000028,8000221,339,720,0
1458,2019-02-13 13:33:35,0.35,4,99,30,517,1000028,8000434,339,716,0
1459,2019-02-13 13:33:35,0.35,4,30,99,517,1000028,8000434,339,716,0
1460,2019-02-13 13:33:35,20,4,99,99,520,1000028,8000434,340,716,0
1461,2019-02-13 13:33:35,20,4,99,30,520,1000028,8000434,340,716,0
1462,2019-02-13 13:36:01,0.35,4,99,30,517,1000028,8000433,339,716,0
1463,2019-02-13 13:36:01,0.35,4,30,99,517,1000028,8000433,339,716,0
1464,2019-02-13 13:36:01,20,4,99,99,520,1000028,8000433,340,716,0
1465,2019-02-13 13:36:01,20,4,99,30,520,1000028,8000433,340,716,0
1487,2019-02-14 14:00:19,0.04,1,84,68,517,1000028,8000435,339,716,0
1488,2019-02-14 14:00:19,0.04,1,68,84,517,1000028,8000435,339,716,0
1491,2019-02-19 15:57:53,0.07,2,84,93,517,1000021,8000437,339,716,0
1492,2019-02-20 11:04:52,0.4,4,84,30,517,1000028,8000438,339,716,0
1493,2019-02-20 11:04:52,0.25,4,84,30,508,1000028,8000438,339,716,0
1494,2019-02-20 11:04:52,0.2,4,84,30,512,1000028,8000438,333,716,0
1495,2019-02-21 12:58:31,0,3,84,266,517,1000021,8000439,339,716,35
1501,2019-02-26 12:49:24,0.32,4,30,84,517,1000021,8000443,339,716,0
1502,2019-02-26 12:49:24,0.2,4,30,84,508,1000021,8000443,339,716,0
1503,2019-02-26 12:49:24,0.16,4,30,84,512,1000021,8000443,339,716,0
1504,2019-02-26 13:17:05,0.22,4,30,84,517,1000021,8000444,339,716,0
1505,2019-02-26 13:17:05,110,4,30,84,508,1000021,8000444,333,716,0
1506,2019-02-26 13:17:05,81,4,30,84,512,1000021,8000444,333,716,0
1507,2019-02-26 13:17:05,0.36,4,30,84,518,1000021,8000444,339,716,0
1510,2019-02-26 14:05:42,0.06,1,84,228,517,1000009,8000084,339,700,0
1526,2019-02-26 16:38:18,0.06,2,84,266,517,1000021,8000450,339,716,0
1527,2019-02-27 16:21:27,0.08,2,126,99,517,1000028,8000454,331,716,0
1528,2019-02-27 16:21:27,0.07,2,84,99,517,1000028,8000454,339,716,0
1529,2019-02-28 11:17:34,0.375,4,30,84,517,1000021,8000455,339,716,0
1530,2019-02-28 11:37:44,0.35,4,30,84,517,1000021,8000456,339,716,0
1531,2019-02-28 12:36:25,0.3,4,30,84,517,1000021,8000457,339,716,0
1532,2019-02-28 12:59:40,0.25,4,84,30,517,1000021,8000458,339,722,0
1533,2019-02-28 15:42:33,0.08,1,84,266,517,1000021,8000459,339,716,0
1534,2019-03-04 11:10:36,0.04,1,84,58,517,1000028,8000460,339,716,0
1535,2019-03-04 11:10:36,0.02,1,84,58,508,1000028,8000460,339,716,0
1536,2019-03-04 11:10:36,0.02,1,84,58,512,1000028,8000460,339,716,0
1537,2019-03-04 11:29:15,0.05,1,84,58,517,1000028,8000461,339,716,0
1538,2019-03-04 11:29:15,0.03,1,84,58,508,1000028,8000461,339,716,0
1539,2019-03-04 11:29:15,0.02,1,84,58,512,1000028,8000461,339,716,0
1544,2019-03-04 17:21:19,0.05,1,99,90,517,1000021,8000462,339,716,0
1545,2019-03-04 17:53:43,0.05,1,99,90,517,1000028,8000463,339,716,0
1546,2019-03-04 17:53:43,0.06,1,84,90,517,1000028,8000463,339,716,0
1547,2019-03-05 12:00:21,0.05,1,99,90,517,1000021,8000464,339,716,0
1551,2019-03-05 14:24:47,3,1,233,84,520,1000028,8000399,340,716,0
1552,2019-03-05 14:24:47,0.035,1,233,84,517,1000028,8000399,339,716,0
1553,2019-03-05 14:24:47,0.0175,1,233,84,508,1000028,8000399,339,716,0
1554,2019-03-05 14:24:47,0.0175,1,233,84,512,1000028,8000399,339,716,0
1558,2019-03-06 15:33:43,0.02,1,48,84,517,1000021,8000181,339,716,0
1559,2019-03-06 15:33:43,0.02,1,84,48,517,1000021,8000181,339,716,0
1560,2019-03-06 15:33:43,0.015,1,48,48,512,1000028,8000181,339,716,0
1561,2019-03-06 15:33:43,3,1,48,48,520,1000028,8000181,340,716,0
1562,2019-03-07 09:03:24,0.3,4,30,84,517,1000009,8000051,339,700,0
1563,2019-03-07 09:03:24,0.3,4,84,30,517,1000009,8000051,339,700,0
1564,2019-03-07 09:03:24,0.2,4,30,84,508,1000009,8000051,339,716,0
1565,2019-03-07 09:03:24,0.2,4,84,30,508,1000009,8000051,339,700,0
1566,2019-03-07 09:03:24,100,4,84,30,512,1000009,8000051,333,716,0
1567,2019-03-07 09:03:24,0.3,4,84,30,519,1000009,8000051,339,700,0
1587,2019-03-07 15:29:34,0.2,4,84,30,517,1000000,8000394,339,716,0
1588,2019-03-07 15:29:34,0.2,4,30,84,517,1000000,8000394,339,716,0
1589,2019-03-07 15:29:34,0.08,4,30,84,508,1000000,8000394,339,716,0
1590,2019-03-07 15:29:34,0.08,4,84,30,508,1000000,8000394,339,716,0
1591,2019-03-07 15:51:31,0.3,4,84,30,521,1000000,8000051,339,716,0
1601,2019-03-11 18:30:24,0.05,1,81,84,517,1000021,8000469,339,716,0
1625,2019-03-13 12:13:30,0.35,4,30,84,517,1000028,8000471,339,716,0
1626,2019-03-13 12:13:30,0.35,4,84,30,517,1000028,8000471,339,716,0
1627,2019-03-13 12:13:30,0.2,4,30,84,508,1000028,8000471,339,716,0
1628,2019-03-13 12:13:30,0.2,4,84,30,508,1000028,8000471,339,716,0
1633,2019-03-18 13:58:42,0.05,1,81,84,517,1000021,8000470,339,716,0
1634,2019-03-18 13:58:42,0.02,1,81,84,508,1000021,8000470,339,716,0
1635,2019-03-18 13:58:42,0.02,1,81,84,512,1000021,8000470,339,716,0
1660,2019-03-25 16:36:17,0.07,1,84,99,517,1000029,8000473,339,716,0
1661,2019-03-25 16:36:17,0.04,1,84,99,508,1000029,8000473,339,716,0
1662,2019-03-25 16:36:17,0.035,1,84,99,512,1000029,8000473,339,716,0
1663,2019-03-25 16:36:17,0.07,1,99,84,517,1000029,8000473,339,716,0
1665,2019-03-27 12:27:17,0.06,2,227,84,517,1000009,8000474,339,716,0
1666,2019-03-27 12:27:17,0.05,2,84,227,517,1000009,8000474,339,716,0
1667,2019-03-27 12:29:59,0.2,4,30,84,517,1000009,8000177,339,716,0
1668,2019-03-27 12:29:59,0.15,4,30,84,508,1000009,8000177,339,716,0
1672,2019-03-27 12:52:01,0.08,1,84,92,517,1000009,8000475,339,716,0
1673,2019-03-27 12:56:24,0.09,1,84,235,517,1000009,8000476,339,716,0
1674,2019-03-29 13:32:28,0.08,1,99,84,517,1000021,8000477,339,716,0
1683,2019-04-08 14:58:48,0.4,4,30,93,517,1000021,8000479,339,716,0
1684,2019-04-09 10:54:35,0.04,1,84,228,517,1000029,8000332,339,716,0
1685,2019-04-09 10:54:35,0.03,1,84,228,512,1000029,8000332,339,716,0
1686,2019-04-09 10:54:35,0.04,1,228,84,517,1000029,8000332,339,716,0
1707,2019-04-23 16:54:29,0.07,1,84,228,517,1000029,8000480,339,716,0
1708,2019-04-23 16:54:29,0.07,1,228,84,517,1000029,8000480,339,716,0
1709,2019-04-25 11:01:21,0.026,1,84,209,517,1000028,8000482,339,716,0
1710,2019-04-25 11:01:21,0.026,1,209,84,517,1000028,8000482,339,716,0
1715,2019-04-27 03:54:31,0.06,1,84,231,517,1000028,8000483,339,716,0
1716,2019-04-27 03:54:31,0.06,1,231,84,517,1000028,8000483,339,716,0
1717,2019-05-02 14:04:35,0.07,2,84,99,517,1000029,8000249,339,716,0
1718,2019-05-02 14:04:35,0.03,2,84,99,508,1000029,8000249,339,716,0
1719,2019-05-02 15:54:37,0.07,1,84,272,517,1000028,8000484,339,716,0
1720,2019-05-02 15:54:37,0.06,1,84,272,508,1000028,8000484,339,716,0
1721,2019-05-02 15:54:37,0.04,1,84,272,512,1000028,8000484,339,716,0
1722,2019-05-02 15:54:37,0.05,1,84,283,517,1000028,8000484,339,716,0
